"Absolute_Pressure","Aspect_Ratio","Courant_Number","Density","Dynamic_Viscosity","Mesh_Expansion_Factor","Orthogonality_Angle","P_Mass.Residual","Points:0","Points:1","Points:2","Pressure","Pressure.Gradient:0","Pressure.Gradient:1","Pressure.Gradient:2","Real_Partition_Number","Shear_Strain_Rate","Specific_Volume","Total_Pressure","U_Mom.Residual","V_Mom.Residual","Velocity:0","Velocity:1","Velocity:2","Velocity_u.Beta","Velocity_u.Gradient:0","Velocity_u.Gradient:1","Velocity_u.Gradient:2","Velocity_v.Beta","Velocity_v.Gradient:0","Velocity_v.Gradient:1","Velocity_v.Gradient:2","Velocity_w.Beta","Velocity_w.Gradient:0","Velocity_w.Gradient:1","Velocity_w.Gradient:2","Volume_Porosity","Volume_of_Finite_Volumes","W_Mom.Residual","Wall_Shear:0","Wall_Shear:1","Wall_Shear:2"
2.4465,9.0908,0.2649,1,0.0021569,1.0001,0.84363,9.8265e-09,0.25822,0.5,0,2.4465,3.1286,0.018871,0,2,17.875,1,2.4465,-7.6051e-09,-9.3735e-12,0,0,0,0.33802,0.16126,17.886,0,0.23589,0.00092489,-0.15999,-1.0842e-19,0.92109,8.1315e-20,0,3.9782e-12,1,8.7392e-07,-1.3248e-22,-0.053888,2.8294e-07,5.3777e-17
2.5072,9.0694,0.25779,1,0.0021569,1.001,0.84562,9.3423e-09,0.27804,0.5,0,2.5072,3.0379,0.025509,0,2,17.331,1,2.5072,-1.296e-08,1.0769e-09,0,0,0,0.33808,0.16987,17.341,0,0.21763,0.00078257,-0.17437,-2.9816e-19,0.92446,-1.3553e-20,0,3.8645e-12,1,8.7543e-07,-3.6156e-22,-0.052258,2.7439e-07,5.4073e-17
2.5662,9.048,0.25061,1,0.0021569,1.0011,0.84761,1.058e-08,0.29784,0.5,0,2.5662,2.9582,0.030973,-2.1684e-19,2,16.731,1,2.5662,-1.7509e-08,2.8559e-09,0,0,0,0.34038,0.1789,16.74,0,0.205,0.0010291,-0.18729,-2.4395e-19,0.92802,-5.421e-20,0,3.7442e-12,1,8.7739e-07,3.7465e-22,-0.050565,2.655e-07,5.5083e-17
2.6238,9.0268,0.24331,1,0.0021569,1.0012,0.8496,1.334e-08,0.31765,0.5,0,2.6238,2.8869,0.035964,-2.1684e-19,2,16.078,1,2.6238,-1.9008e-08,4.1556e-09,0,0,0,0.34458,0.18936,16.085,0,0.19174,0.0013605,-0.20121,-5.421e-20,0.93178,8.1315e-20,-8.6736e-19,3.6161e-12,1,8.7944e-07,-4.4226e-22,-0.048797,2.5621e-07,5.7081e-17
2.68,9.0057,0.23574,1,0.0021569,1.0012,0.85159,1.6225e-08,0.33746,0.5,0,2.68,2.8213,0.040749,0,2,15.369,1,2.68,-1.8756e-08,3.5517e-09,0,0,0,0.35056,0.2018,15.376,0,0.17726,0.0016639,-0.21677,-1.8974e-19,0.93576,-4.0658e-20,0,3.4791e-12,1,8.815e-07,-7.1333e-22,-0.046934,2.4643e-07,6.0057e-17
2.735,8.9846,0.22777,1,0.0021569,1.0012,0.85357,1.8879e-08,0.35727,0.5,0,2.735,2.759,0.04532,-2.1684e-19,2,14.602,1,2.735,-1.8809e-08,2.9988e-09,0,0,0,0.35844,0.21613,14.608,0,0.16091,0.0018592,-0.23401,-8.1315e-20,0.94001,-6.7763e-20,0,3.3316e-12,1,8.8356e-07,1.2243e-22,-0.044959,2.3606e-07,6.3838e-17
2.7888,8.9637,0.21957,1,0.0021569,1.0012,0.85555,2.1806e-08,0.37708,0.5,0,2.7888,2.6981,0.049682,2.1684e-19,2,13.774,1,2.7888,-2.0958e-08,3.7592e-09,0,0,0,0.36861,0.23123,13.779,0,0.14455,0.0018981,-0.25183,1.6263e-19,0.94453,1.3553e-19,0,3.173e-12,1,8.8562e-07,-8.4893e-22,-0.042857,2.2502e-07,6.7952e-17
2.8414,8.9429,0.21087,1,0.0021569,1.0012,0.85754,2.4625e-08,0.39688,0.5,0,2.8414,2.6367,0.053923,2.1684e-19,2,12.887,1,2.8414,-2.4062e-08,4.3908e-09,0,0,0,0.3813,0.24698,12.89,0,0.13115,0.0021474,-0.26994,-1.6263e-19,0.9493,2.7105e-20,0,3.003e-12,1,8.8768e-07,-1.2552e-21,-0.040622,2.1329e-07,7.2496e-17
2.8928,8.9221,0.2015,1,0.0021569,1.0012,0.85952,2.8423e-08,0.41669,0.5,0,2.8928,2.5729,0.057771,2.1684e-19,2,11.942,1,2.8928,-2.5362e-08,4.9555e-09,0,0,0,0.39692,0.26315,11.941,0,0.11897,0.0023105,-0.28938,-1.6263e-19,0.95428,-5.421e-20,0,2.8204e-12,1,8.8974e-07,-4.1152e-22,-0.038248,2.0082e-07,7.7688e-17
2.9428,8.9015,0.19128,1,0.0021569,1.0012,0.86149,3.3642e-08,0.4365,0.5,0,2.9428,2.5053,0.061478,2.1684e-19,2,10.939,1,2.9428,-2.4544e-08,5.3338e-09,0,0,0,0.41598,0.27984,10.936,0,0.11004,0.002248,-0.30862,1.0842e-19,0.95944,1.4908e-19,8.6736e-19,2.6259e-12,1,8.918e-07,-1.4742e-21,-0.035729,1.876e-07,8.3051e-17
2.9915,8.8809,0.18031,1,0.0021569,1.0012,0.86347,3.9228e-08,0.45631,0.5,0,2.9915,2.4341,0.065474,4.3368e-19,2,9.8755,1,2.9915,-2.1533e-08,4.3283e-09,0,0,0,0.43957,0.29862,9.8701,0,0.10039,0.0023908,-0.32897,-2.7105e-19,0.96476,6.7763e-20,-4.3368e-19,2.4184e-12,1,8.9386e-07,-2.0477e-21,-0.033053,1.7355e-07,8.8438e-17
3.0387,8.8605,0.16863,1,0.0021569,1.0012,0.86544,4.4525e-08,0.47612,0.5,0,3.0387,2.3591,0.069486,4.3368e-19,2,8.748,1,3.0387,-1.7745e-08,3.2677e-09,0,0,0,0.47023,0.31773,8.7349,0,0.088131,0.0025104,-0.35028,-2.1684e-19,0.97022,-5.421e-20,0,2.1962e-12,1,8.9592e-07,-1.2869e-21,-0.030212,1.5863e-07,9.399e-17
3.0843,8.8401,0.15615,1,0.0021569,1.0011,0.86741,4.9772e-08,0.49592,0.5,0,3.0843,2.2788,0.072778,5.421e-19,2,7.5624,1,3.0843,-1.3697e-08,2.6359e-09,0,0,0,0.51133,0.3342,7.5386,0,0.078514,0.0022945,-0.37032,-5.421e-20,0.97569,1.6263e-19,0,1.9606e-12,1,8.9798e-07,-2.1753e-21,-0.027216,1.429e-07,9.9562e-17
3.1283,8.8198,0.1428,1,0.0021569,1.0011,0.86938,5.4307e-08,0.51573,0.5,0,3.1283,2.1925,0.075477,5.421e-19,2,6.3284,1,3.1283,-9.0345e-09,1.3987e-09,0,0,0,0.56696,0.34912,6.2939,0,0.071753,0.0018884,-0.38776,-4.3368e-19,0.98103,1.3553e-19,-8.6736e-19,1.7143e-12,1,9.0004e-07,-2.8032e-21,-0.024084,1.2645e-07,1.0462e-16
3.1705,8.7997,0.12874,1,0.0021569,1.0011,0.87134,5.7945e-08,0.53554,0.5,0,3.1705,2.101,0.078128,4.3368e-19,2,5.0542,1,3.1705,-4.072e-09,4.4633e-11,0,0,0,0.64587,0.36323,5.002,0,0.064402,0.0015646,-0.40317,-5.9631e-19,0.98612,-2.7105e-20,-8.6736e-19,1.4577e-12,1,9.021e-07,-2.3177e-21,-0.020827,1.0935e-07,1.0858e-16
3.2108,8.7796,0.11417,1,0.0021569,1.0011,0.87331,6.1256e-08,0.55535,0.5,0,3.2108,2.0053,0.080674,7.5894e-19,2,3.7522,1,3.2108,1.3422e-09,-1.274e-09,0,0,0,0.76579,0.37562,3.6676,-4.3368e-19,0.058535,0.0014894,-0.41681,-4.3368e-19,0.99084,8.1315e-20,-6.5052e-19,1.1915e-12,1,9.0416e-07,-2.8899e-21,-0.017458,9.1667e-08,1.1196e-16
3.2491,8.7596,0.099078,1,0.0021569,1.0014,0.87527,6.4354e-08,0.57516,0.5,0,3.2491,1.9053,0.082446,7.5894e-19,2,2.4646,1,3.2491,8.4217e-09,-2.7634e-09,0,0,0,0.96476,0.3866,2.2964,-4.3368e-19,0.053953,0.0014222,-0.42945,-6.5052e-19,0.99503,1.0842e-19,-9.2157e-19,9.164e-13,1,9.0632e-07,-3.3509e-21,-0.013992,7.3468e-08,1.154e-16
3.2854,8.7397,0.08334,1,0.0021569,1.0029,0.87724,6.6496e-08,0.59497,0.5,0,3.2854,1.8008,0.083409,7.5894e-19,2,1.4727,1,3.2854,1.3382e-08,-4.3761e-09,0,0,0,1,0.39538,0.89679,-6.5052e-19,0.049039,0.0009862,-0.43969,-7.5894e-19,0.9986,0,-1.0435e-18,6.3381e-13,1,9.0927e-07,-3.1552e-21,-0.010442,5.4827e-08,1.1821e-16
3.3197,8.7199,0.067098,1,0.0021569,1.0035,0.87921,6.7745e-08,0.61481,0.5,0,3.3197,1.6926,0.084096,7.5894e-19,2,1.3417,1,3.3197,2.0154e-08,-6.1167e-09,0,0,0,1,0.40178,-0.52448,-5.9631e-19,0.044631,0.0004687,-0.4467,-8.6736e-19,0.9991,-2.7105e-20,-9.7578e-19,3.4596e-13,1,9.1323e-07,-3.2206e-21,-0.0068255,3.5838e-08,1.1978e-16
3.3518,8.7001,0.050627,1,0.0021569,1.0049,0.88119,6.7751e-08,0.63471,0.5,0,3.3518,1.5817,0.084921,7.5894e-19,2,2.2015,1,3.3518,2.558e-08,-8.2384e-09,0,0,0,0.80487,0.40581,-1.9644,-6.5052e-19,0.04041,0.00016816,-0.45104,-9.7578e-19,0.99791,2.7105e-20,-1.301e-18,5.3659e-14,1,9.1814e-07,-3.105e-21,-0.0031618,1.6601e-08,1.2043e-16
3.3818,8.6804,0.034099,1,0.0021569,1.0024,0.88318,6.7272e-08,0.65468,0.5,0,3.3818,1.4694,0.085241,6.5052e-19,2,3.5317,1,3.3818,3.1281e-08,-1.0195e-08,0,0,0,0.77033,0.40748,-3.4138,-4.3368e-19,0.038255,-3.9747e-05,-0.45325,-1.1926e-18,0.99819,-2.7105e-20,-1.5179e-18,-2.4151e-13,1,9.2256e-07,-2.8223e-21,0.00052776,-2.7711e-09,1.2049e-16
3.4096,8.6606,0.017539,1,0.0021569,1.001,0.88514,6.6292e-08,0.67467,0.5,0,3.4096,1.3566,0.084904,6.5052e-19,2,4.9425,1,3.4096,3.7084e-08,-1.1936e-08,0,0,0,0.45425,0.40771,-4.8652,-8.6736e-19,0.036481,-0.00032542,-0.45337,-1.4095e-18,0.99717,-1.3553e-19,-1.7347e-18,-5.3778e-13,1,9.2426e-07,-2.2675e-21,0.0042196,-2.2155e-08,1.2005e-16
3.4351,8.641,0.016471,1,0.0021569,1.0017,0.88709,6.4351e-08,0.69463,0.5,0,3.4351,1.2443,0.084155,6.5052e-19,2,6.3628,1,3.4351,4.1335e-08,-1.3512e-08,0,0,0,0.2744,0.4057,-6.3076,-8.6736e-19,0.037484,-0.0006688,-0.45095,-1.301e-18,0.9943,-2.1684e-19,-1.7347e-18,-8.3307e-13,1,9.2403e-07,-1.4667e-21,0.0078885,-4.1419e-08,1.1895e-16
3.4583,8.6215,0.031792,1,0.0021569,1.002,0.88902,6.1888e-08,0.71452,0.5,0,3.4583,1.1335,0.083025,6.5052e-19,2,7.7718,1,3.4583,4.537e-08,-1.4719e-08,0,0,0,0.18022,0.40128,-7.7298,-8.6736e-19,0.041203,-0.00098766,-0.44596,-5.9631e-19,0.99054,-2.1684e-19,-1.301e-18,-1.125e-12,1,9.2334e-07,-1.2767e-21,0.011509,-6.043e-08,1.1714e-16
3.4793,8.6022,0.047804,1,0.0021569,1.0001,0.89095,5.9017e-08,0.73436,0.5,0,3.4793,1.0249,0.081699,8.6736e-19,2,9.1599,1,3.4793,4.8343e-08,-1.533e-08,0,0,0,0.12736,0.39508,-9.1272,-1.7347e-18,0.044572,-0.0012141,-0.43893,2.1684e-19,0.98599,-1.6263e-19,0,-1.4125e-12,1,9.2347e-07,-1.3082e-21,0.015064,-7.9092e-08,1.1469e-16
3.4981,8.583,0.063434,1,0.0021569,1.0009,0.89289,5.558e-08,0.75417,0.5,0,3.4981,0.91913,0.079998,9.7578e-19,2,10.522,1,3.4981,5.0734e-08,-1.5659e-08,0,0,0,0.095155,0.38724,-10.496,-1.7347e-18,0.048374,-0.0013904,-0.43024,7.5894e-19,0.98075,-2.7105e-20,0,-1.6947e-12,1,9.2496e-07,-1.5739e-21,0.018541,-9.735e-08,1.1169e-16
3.5148,8.5638,0.078643,1,0.0021569,1.0011,0.89483,5.1225e-08,0.77398,0.5,0,3.5148,0.81677,0.078011,1.03e-18,2,11.853,1,3.5148,5.1044e-08,-1.6549e-08,0,0,0,0.074166,0.37799,-11.833,-1.7347e-18,0.05216,-0.0015755,-0.41999,8.6736e-19,0.97491,-5.421e-20,0,-1.9708e-12,1,9.2691e-07,-1.7993e-21,0.021931,-1.1515e-07,1.0845e-16
3.5296,8.5448,0.093392,1,0.0021569,1.0011,0.89676,4.66e-08,0.79378,0.5,0,3.5296,0.71822,0.075819,6.5052e-19,4,13.149,1,3.5296,5.5988e-08,-1.8517e-08,0,0,0,0.059709,0.36752,-13.134,-1.7347e-18,0.056234,-0.0017435,-0.40835,7.0473e-19,0.96862,-1.3553e-19,8.6736e-19,-2.2399e-12,1,9.2896e-07,-6.0217e-22,0.025225,-1.3245e-07,1.0504e-16
3.5425,8.5259,0.10764,1,0.0021569,1.0011,0.89869,4.0025e-08,0.81359,0.5,0,3.5425,0.62387,0.073462,3.7947e-19,4,14.407,1,3.5425,5.2892e-08,-1.7235e-08,0,0,0,0.049298,0.35602,-14.396,0,0.060663,-0.0018731,-0.39555,8.1315e-19,0.96197,0,8.6736e-19,-2.5014e-12,1,9.3102e-07,-3.7771e-23,0.028413,-1.4918e-07,1.0124e-16
3.5536,8.507,0.12136,1,0.0021569,1.0011,0.90063,3.4892e-08,0.8334,0.5,0,3.5536,0.53407,0.070973,2.1684e-19,4,15.623,1,3.5536,5.182e-08,-1.7253e-08,0,0,0,0.041526,0.34369,-15.616,0,0.065482,-0.0019674,-0.38184,7.5894e-19,0.95508,0,8.6736e-19,-2.7546e-12,1,9.3308e-07,-4.4614e-22,0.031486,-1.6532e-07,9.7159e-17
3.563,8.4883,0.13454,1,0.0021569,1.0011,0.90255,2.9263e-08,0.85321,0.5,0,3.563,0.44902,0.068377,8.1315e-20,4,16.796,1,3.563,5.0325e-08,-1.7202e-08,0,0,0,0.035555,0.33073,-16.791,0,0.070656,-0.002036,-0.36744,7.0473e-19,0.94805,-1.3553e-19,8.6736e-19,-2.999e-12,1,9.3514e-07,4.8025e-22,0.03444,-1.8083e-07,9.2891e-17
3.5707,8.4696,0.14715,1,0.0021569,1.0011,0.90448,2.4353e-08,0.87302,0.5,0,3.5707,0.36886,0.065698,-5.421e-20,4,17.923,1,3.5707,4.8198e-08,-1.614e-08,0,0,0,0.030858,0.31731,-17.92,0,0.07628,-0.0020815,-0.35253,7.5894e-19,0.94097,-1.3553e-20,0,-3.2342e-12,1,9.372e-07,9.7489e-22,0.03727,-1.9569e-07,8.8527e-17
3.577,8.451,0.1592,1,0.0021569,1.0011,0.9064,1.9797e-08,0.89282,0.5,0,3.577,0.29366,0.062959,-1.0842e-19,4,19.003,1,3.577,4.5799e-08,-1.5523e-08,0,0,0,0.027088,0.30359,-19.002,0,0.08244,-0.002105,-0.33728,6.5052e-19,0.93392,6.7763e-20,8.6736e-19,-3.4601e-12,1,9.3926e-07,3.7345e-22,0.039974,-2.0988e-07,8.4183e-17
3.5818,8.4324,0.17067,1,0.0021569,1.0011,0.90832,1.4901e-08,0.91263,0.5,0,3.5818,0.22339,0.060187,-2.9816e-19,4,20.035,1,3.5818,4.3411e-08,-1.5157e-08,0,0,0,0.024011,0.28971,-20.036,0,0.089178,-0.0021101,-0.32185,2.7105e-19,0.92696,-1.3553e-20,0,-3.6764e-12,1,9.4132e-07,1.0293e-21,0.042549,-2.2341e-07,7.9841e-17
3.5853,8.414,0.18158,1,0.0021569,1.0011,0.91024,1.0777e-08,0.93244,0.5,0,3.5853,0.15801,0.057406,-4.4723e-19,4,21.02,1,3.5853,4.0453e-08,-1.3847e-08,0,0,0,0.021979,0.27578,-21.022,0,0.096579,-0.0020979,-0.30637,5.421e-20,0.92013,9.4868e-20,0,-3.8832e-12,1,9.4338e-07,1.4143e-21,0.044997,-2.3626e-07,7.5529e-17
3.5875,8.3956,0.19192,1,0.0021569,1.0011,0.91216,7.135e-09,0.95225,0.5,0,3.5875,0.097412,0.054634,-4.8789e-19,4,21.957,1,3.5875,3.7656e-08,-1.2865e-08,0,0,0,0.024897,0.26193,-21.96,0,0.10478,-0.002069,-0.29098,-2.7105e-19,0.91332,9.4868e-20,-1.7347e-18,-4.0804e-12,1,9.4544e-07,8.3554e-22,0.047317,-2.4844e-07,7.129e-17
3.5887,8.3773,0.20172,1,0.0021569,1.0011,0.91407,3.3024e-09,0.97206,0.5,0,3.5887,0.041453,0.051889,-5.8276e-19,4,22.847,1,3.5887,3.4892e-08,-1.2211e-08,0,0,0,0.027401,0.24825,-22.85,0,0.11387,-0.0020306,-0.27578,-5.421e-19,0.90676,-2.7105e-20,0,-4.2681e-12,1,9.475e-07,1.35e-21,0.049512,-2.5996e-07,6.7098e-17
3.5887,8.3591,0.21098,1,0.0021569,1.0011,0.91598,2.2404e-10,0.99186,0.5,0,3.5887,-0.010032,0.049188,-6.3019e-19,4,23.69,1,3.5887,3.1961e-08,-1.0783e-08,0,0,0,0.029526,0.2348,-23.694,0,0.12389,-0.0019851,-0.26084,-5.421e-19,0.90049,1.3553e-20,0,-4.4464e-12,1,9.4956e-07,1.6093e-21,0.051583,-2.7084e-07,6.3019e-17
3.5879,8.341,0.21972,1,0.0021569,1.0011,0.91789,-2.4289e-09,1.0117,0.5,0,3.5879,-0.057239,0.046542,-5.5565e-19,4,24.487,1,3.5879,2.8959e-08,-9.6893e-09,0,0,0,0.03132,0.22165,-24.492,0,0.1351,-0.0019303,-0.24624,-4.8789e-19,0.89463,1.3553e-20,0,-4.6157e-12,1,9.5162e-07,1.0296e-21,0.053535,-2.8109e-07,5.9093e-17
3.5861,8.323,0.22796,1,0.0021569,1.0011,0.9198,-5.2764e-09,1.0315,0.5,0,3.5861,-0.10038,0.043961,-5.7344e-19,4,25.239,1,3.5861,2.6189e-08,-8.9464e-09,0,0,0,0.032825,0.20887,-25.245,0,0.14755,-0.0018696,-0.23203,-4.8789e-19,0.88905,-6.7763e-20,-1.7347e-18,-4.776e-12,1,9.5368e-07,1.3795e-21,0.05537,-2.9072e-07,5.5325e-17
3.5836,8.305,0.23568,1,0.0021569,1.0014,0.9217,-7.4628e-09,1.0513,0.5,0,3.5836,-0.13967,0.041459,-5.7429e-19,4,25.949,1,3.5836,2.3453e-08,-7.6366e-09,0,0,0,0.03408,0.19649,-25.954,0,0.16139,-0.0018044,-0.21826,-3.5237e-19,0.88372,-2.7105e-20,-1.7347e-18,-4.9277e-12,1,9.5588e-07,1.5486e-21,0.057092,-2.9977e-07,5.1699e-17
3.5803,8.2871,0.24271,1,0.0021569,1.0029,0.92361,-9.3026e-09,1.0711,0.5,0,3.5803,-0.17537,0.039049,-4.6079e-19,4,26.617,1,3.5803,2.0738e-08,-6.6538e-09,0,0,0,0.035116,0.18452,-26.622,0,0.17683,-0.0017308,-0.20498,-2.4395e-19,0.87857,0,0,-5.0712e-12,1,9.5895e-07,1.0525e-21,0.058707,-3.0824e-07,4.8194e-17
3.5763,8.2693,0.24903,1,0.0021569,1.0037,0.92553,-1.1338e-08,1.091,0.5,0,3.5763,-0.20771,0.036708,-4.8111e-19,4,27.245,1,3.5763,1.8246e-08,-5.9726e-09,0,0,0,0.035964,0.17299,-27.25,3.4694e-18,0.19404,-0.0016528,-0.19219,-2.4395e-19,0.87371,-5.421e-20,0,-5.2068e-12,1,9.6313e-07,1.343e-21,0.06022,-3.1619e-07,4.486e-17
3.5718,8.2515,0.25467,1,0.0021569,1.0048,0.92746,-1.2747e-08,1.1109,0.5,0,3.5718,-0.23695,0.034457,-5.0144e-19,4,27.835,1,3.5718,1.5823e-08,-4.7515e-09,0,0,0,0.036648,0.1619,-27.841,3.4694e-18,0.21308,-0.0015722,-0.17992,-1.3553e-19,0.86913,-1.3553e-20,0,-5.335e-12,1,9.6825e-07,1.4679e-21,0.061636,-3.2362e-07,4.1717e-17
3.5667,8.2337,0.26007,1,0.0021569,1.0022,0.92938,-1.3915e-08,1.1308,0.5,0,3.5667,-0.26327,0.03226,-3.6592e-19,4,28.39,1,3.5667,1.3395e-08,-3.7924e-09,0,0,0,0.037194,0.15129,-28.395,0,0.23414,-0.0014956,-0.16817,-5.421e-20,0.86481,0,0,-5.4561e-12,1,9.7271e-07,9.7527e-22,0.06296,-3.3057e-07,3.8744e-17
3.561,8.216,0.26587,1,0.0021569,1.0012,0.93129,-1.5372e-08,1.1508,0.5,0,3.561,-0.28687,0.030167,-3.5237e-19,4,28.908,1,3.561,1.1173e-08,-3.168e-09,0,0,0,0.037622,0.14122,-28.914,3.4694e-18,0.25712,-0.0014293,-0.15696,2.7105e-20,0.86075,-4.0658e-20,0,-5.5701e-12,1,9.7426e-07,1.1584e-21,0.064194,-3.3705e-07,3.5918e-17
3.555,8.1983,0.27185,1,0.0021569,1.0019,0.93317,-1.6266e-08,1.1708,0.5,0,3.555,-0.30795,0.028207,-3.7947e-19,4,29.392,1,3.555,9.1077e-09,-2.1501e-09,0,0,0,0.037948,0.13167,-29.398,3.4694e-18,0.28233,-0.0013589,-0.14631,1.0842e-19,0.85695,-2.0329e-20,0,-5.6772e-12,1,9.7381e-07,1.2656e-21,0.065339,-3.4307e-07,3.3239e-17
3.5486,8.1808,0.27761,1,0.0021569,1.002,0.93504,-1.6859e-08,1.1907,0.5,0,3.5486,-0.32665,0.026348,-2.7105e-19,4,29.842,1,3.5486,7.099e-09,-1.3325e-09,0,0,0,0.038183,0.12263,-29.847,0,0.30976,-0.0012822,-0.13624,2.1684e-19,0.85341,1.3553e-20,0,-5.7777e-12,1,9.7294e-07,8.7509e-22,0.0664,-3.4864e-07,3.0723e-17
3.5419,8.1634,0.28281,1,0.0021569,1,0.93692,-1.7584e-08,1.2105,0.5,0,3.5419,-0.34319,0.024594,-2.575e-19,4,30.26,1,3.5419,5.2987e-09,-7.9063e-10,0,0,0,0.038341,0.11409,-30.265,0,0.3392,-0.0012061,-0.12675,2.1684e-19,0.8501,-1.3553e-20,1.7347e-18,-5.8718e-12,1,9.73e-07,9.9449e-22,0.067382,-3.5379e-07,2.8387e-17
3.5349,8.146,0.28731,1,0.0021569,1.0009,0.93879,-1.7935e-08,1.2303,0.5,0,3.5349,-0.35778,0.02292,-2.575e-19,4,30.649,1,3.5349,3.692e-09,7.6698e-11,0,0,0,0.038432,0.10602,-30.654,0,0.37063,-0.0011342,-0.11781,2.846e-19,0.847,-1.3553e-20,0,-5.9602e-12,1,9.7447e-07,1.0341e-21,0.06829,-3.5856e-07,2.6211e-17
3.5276,8.1288,0.29139,1,0.0021569,1.001,0.94067,-1.8086e-08,1.2501,0.5,0,3.5276,-0.37061,0.021332,-5.421e-20,4,31.01,1,3.5276,2.1112e-09,8.3398e-10,0,0,0,0.038469,0.098416,-31.015,0,0.40395,-0.0010688,-0.10937,4.0658e-19,0.8441,-2.0329e-20,1.7347e-18,-6.0432e-12,1,9.7643e-07,6.6895e-22,0.069131,-3.6298e-07,2.416e-17
3.5201,8.1117,0.29518,1,0.0021569,1.0011,0.94254,-1.8381e-08,1.2699,0.5,0,3.5201,-0.38184,0.019833,2.7105e-20,4,31.346,1,3.5201,6.4918e-10,1.4023e-09,0,0,0,0.038459,0.091251,-31.35,0,0.43903,-0.001007,-0.10141,5.2855e-19,0.84139,-4.0658e-20,0,-6.1211e-12,1,9.7848e-07,6.8826e-22,0.069908,-3.6706e-07,2.222e-17
7.7635,7.0539,0.10884,1,0.0021569,1.0029,1.5703,3.4058e-10,-1.1574,-5.3711e-16,0,7.7635,-0.29862,-0.014979,-5.421e-20,3,14.404,1,7.7635,-2.2138e-10,2.3958e-10,0,0,0,0.073911,0.081224,14.397,0,0.39084,-0.0008718,-0.090469,0,0.93917,0,0,-3.1996e-12,1,1.7038e-06,1.2008e-22,0.032881,-3.5813e-07,9.827e-22
7.7722,7.0136,0.10632,1,0.0021569,1.0028,1.5703,3.4637e-10,-1.1873,-5.3833e-16,0,7.7722,-0.28089,-0.013951,-2.7105e-20,3,14.041,1,7.7722,-2.6407e-10,2.6539e-10,0,0,0,0.073232,0.075607,14.035,-1.7347e-18,0.42301,-0.00058701,-0.084158,-1.3553e-20,0.9414,3.3881e-21,0,-3.1338e-12,1,1.7136e-06,1.2103e-22,0.032001,-3.4855e-07,7.7476e-22
7.7803,6.9738,0.10405,1,0.0021569,1.0028,1.5703,3.3912e-10,-1.2172,-5.3955e-16,0,7.7803,-0.26498,-0.012985,-4.0658e-20,3,13.703,1,7.7803,-3.1018e-10,2.8373e-10,0,0,0,0.072665,0.07082,13.698,-1.7347e-18,0.44775,-0.00047299,-0.079096,-1.3553e-20,0.94343,0,0,-3.0727e-12,1,1.7233e-06,1.2193e-22,0.031184,-3.3965e-07,4.5037e-21
7.788,6.9344,0.10191,1,0.0021569,1.0028,1.5703,3.2596e-10,-1.2472,-5.4077e-16,0,7.788,-0.25038,-0.012132,-2.7105e-20,3,13.387,1,7.788,-3.4911e-10,3.0159e-10,0,0,0,0.072146,0.066628,13.382,0,0.4715,-0.00045111,-0.074611,-1.3553e-20,0.9453,0,0,-3.0159e-12,1,1.7331e-06,1.2642e-22,0.030422,-3.3135e-07,8.1044e-21
7.7953,6.8954,0.099888,1,0.0021569,1.0028,1.5703,3.0766e-10,-1.2771,-5.4199e-16,0,7.7953,-0.23685,-0.011367,-2.7105e-20,3,13.091,1,7.7953,-3.9185e-10,3.2265e-10,0,0,0,0.071656,0.062767,13.087,0,0.4967,-0.00044819,-0.070362,-2.7105e-20,0.94702,0,0,-2.9631e-12,1,1.7428e-06,1.067e-22,0.029709,-3.2358e-07,5.9013e-21
7.8022,6.8569,0.097985,1,0.0021569,1.0028,1.5703,2.8645e-10,-1.307,-5.4321e-16,0,7.8022,-0.2243,-0.010656,-2.7105e-20,3,12.814,1,7.8022,-4.344e-10,3.3322e-10,0,0,0,0.07119,0.059111,12.81,0,0.52318,-0.00043652,-0.066276,-1.3553e-20,0.94862,0,0,-2.914e-12,1,1.7525e-06,9.7249e-23,0.02904,-3.163e-07,3.7727e-21
7.8087,6.8188,0.096212,1,0.0021569,1.0028,1.5703,2.6895e-10,-1.3369,-5.4443e-16,0,7.8087,-0.21266,-0.0099839,-1.3553e-20,3,12.554,1,7.8087,-4.687e-10,3.3761e-10,0,0,0,0.07075,0.055628,12.55,0,0.5501,-0.00041742,-0.062373,-1.3553e-20,0.95009,0,0,-2.8683e-12,1,1.7623e-06,9.777e-23,0.028415,-3.0949e-07,3.3578e-21
7.8149,6.7812,0.094565,1,0.0021569,1.0028,1.5703,2.5607e-10,-1.3668,-5.4565e-16,0,7.8149,-0.20188,-0.0093457,-1.3553e-20,3,12.311,1,7.8149,-5.0714e-10,3.3947e-10,0,0,0,0.070335,0.052305,12.307,0,0.57712,-0.00039944,-0.058655,-2.0329e-20,0.95144,0,0,-2.826e-12,1,1.772e-06,8.7754e-23,0.027829,-3.0311e-07,3.0953e-21
7.8208,6.7439,0.093037,1,0.0021569,1.0027,1.5703,2.4349e-10,-1.3967,-5.4688e-16,0,7.8208,-0.1919,-0.0087395,-1.3553e-20,3,12.083,1,7.8208,-5.4744e-10,3.3105e-10,0,0,0,0.069943,0.04913,12.08,-1.7347e-18,0.6043,-0.00038377,-0.055099,-2.0329e-20,0.95268,0,0,-2.7869e-12,1,1.7818e-06,9.4193e-23,0.027282,-2.9715e-07,-1.7045e-21
